# X-nullcline
0.997268 50 1 
0.997236 49.86 1 

0.997236 49.86 1 
0.997204 49.72 1 

0.997204 49.72 1 
0.997171 49.58 1 

0.997171 49.58 1 
0.997137 49.44 1 

0.997137 49.44 1 
0.997104 49.3 1 

0.997104 49.3 1 
0.99707 49.16 1 

0.99707 49.16 1 
0.997035 49.02 1 

0.997035 49.02 1 
0.997 48.88 1 

0.997 48.8787 1 
0.996965 48.74 1 

0.997 48.88 1 
0.997 48.8787 1 

0.996965 48.74 1 
0.996929 48.6 1 

0.996929 48.6 1 
0.996893 48.46 1 

0.996893 48.46 1 
0.996857 48.32 1 

0.996857 48.32 1 
0.99682 48.18 1 

0.99682 48.18 1 
0.996782 48.04 1 

0.996782 48.04 1 
0.996745 47.9 1 

0.996745 47.9 1 
0.996706 47.76 1 

0.996706 47.76 1 
0.996668 47.62 1 

0.996668 47.62 1 
0.996628 47.48 1 

0.996628 47.48 1 
0.996589 47.34 1 

0.996589 47.34 1 
0.996549 47.2 1 

0.996549 47.2 1 
0.996508 47.06 1 

0.996508 47.06 1 
0.996467 46.92 1 

0.996467 46.92 1 
0.996426 46.78 1 

0.996426 46.78 1 
0.996384 46.64 1 

0.996384 46.64 1 
0.996341 46.5 1 

0.996341 46.5 1 
0.996298 46.36 1 

0.996298 46.36 1 
0.996255 46.22 1 

0.996255 46.22 1 
0.996211 46.08 1 

0.996211 46.08 1 
0.996167 45.94 1 

0.996167 45.94 1 
0.996122 45.8 1 

0.996122 45.8 1 
0.996076 45.66 1 

0.996076 45.66 1 
0.99603 45.52 1 

0.996 45.4283 1 
0.995984 45.38 1 

0.99603 45.52 1 
0.996 45.4283 1 

0.995984 45.38 1 
0.995937 45.24 1 

0.995937 45.24 1 
0.995889 45.1 1 

0.995889 45.1 1 
0.995841 44.96 1 

0.995841 44.96 1 
0.995792 44.82 1 

0.995792 44.82 1 
0.995743 44.68 1 

0.995743 44.68 1 
0.995693 44.54 1 

0.995693 44.54 1 
0.995643 44.4 1 

0.995643 44.4 1 
0.995592 44.26 1 

0.995592 44.26 1 
0.99554 44.12 1 

0.99554 44.12 1 
0.995488 43.98 1 

0.995488 43.98 1 
0.995436 43.84 1 

0.995436 43.84 1 
0.995382 43.7 1 

0.995382 43.7 1 
0.995328 43.56 1 

0.995328 43.56 1 
0.995274 43.42 1 

0.995274 43.42 1 
0.995219 43.28 1 

0.995219 43.28 1 
0.995163 43.14 1 

0.995163 43.14 1 
0.995106 43 1 

0.995106 43 1 
0.995049 42.86 1 

0.995 42.7408 1 
0.994991 42.72 1 

0.995049 42.86 1 
0.995 42.7408 1 

0.994991 42.72 1 
0.994933 42.58 1 

0.994933 42.58 1 
0.994874 42.44 1 

0.994874 42.44 1 
0.994814 42.3 1 

0.994814 42.3 1 
0.994754 42.16 1 

0.994754 42.16 1 
0.994692 42.02 1 

0.994692 42.02 1 
0.994631 41.88 1 

0.994631 41.88 1 
0.994568 41.74 1 

0.994568 41.74 1 
0.994505 41.6 1 

0.994505 41.6 1 
0.994441 41.46 1 

0.994441 41.46 1 
0.994376 41.32 1 

0.994376 41.32 1 
0.994311 41.18 1 

0.994311 41.18 1 
0.994244 41.04 1 

0.994244 41.04 1 
0.994177 40.9 1 

0.994177 40.9 1 
0.99411 40.76 1 

0.99411 40.76 1 
0.994041 40.62 1 

0.994 40.5365 1 
0.993972 40.48 1 

0.994041 40.62 1 
0.994 40.5365 1 

0.993972 40.48 1 
0.993902 40.34 1 

0.993902 40.34 1 
0.993831 40.2 1 

0.993831 40.2 1 
0.993759 40.06 1 

0.993759 40.06 1 
0.993687 39.92 1 

0.993687 39.92 1 
0.993613 39.78 1 

0.993613 39.78 1 
0.993539 39.64 1 

0.993539 39.64 1 
0.993464 39.5 1 

0.993464 39.5 1 
0.993388 39.36 1 

0.993388 39.36 1 
0.993312 39.22 1 

0.993312 39.22 1 
0.993234 39.08 1 

0.993234 39.08 1 
0.993156 38.94 1 

0.993156 38.94 1 
0.993077 38.8 1 

0.993 38.6665 1 
0.992996 38.66 1 

0.993077 38.8 1 
0.993 38.6665 1 

0.992996 38.66 1 
0.992915 38.52 1 

0.992915 38.52 1 
0.992833 38.38 1 

0.992833 38.38 1 
0.99275 38.24 1 

0.99275 38.24 1 
0.992666 38.1 1 

0.992666 38.1 1 
0.992581 37.96 1 

0.992581 37.96 1 
0.992495 37.82 1 

0.992495 37.82 1 
0.992409 37.68 1 

0.992409 37.68 1 
0.992321 37.54 1 

0.992321 37.54 1 
0.992232 37.4 1 

0.992232 37.4 1 
0.992142 37.26 1 

0.992142 37.26 1 
0.992052 37.12 1 

0.992 37.0412 1 
0.99196 36.98 1 

0.992052 37.12 1 
0.992 37.0412 1 

0.99196 36.98 1 
0.991867 36.84 1 

0.991867 36.84 1 
0.991773 36.7 1 

0.991773 36.7 1 
0.991678 36.56 1 

0.991678 36.56 1 
0.991582 36.42 1 

0.991582 36.42 1 
0.991485 36.28 1 

0.991485 36.28 1 
0.991387 36.14 1 

0.991387 36.14 1 
0.991287 36 1 

0.991287 36 1 
0.991187 35.86 1 

0.991187 35.86 1 
0.991086 35.72 1 

0.991 35.6032 1 
0.990983 35.58 1 

0.991086 35.72 1 
0.991 35.6032 1 

0.990983 35.58 1 
0.990879 35.44 1 

0.990879 35.44 1 
0.990774 35.3 1 

0.990774 35.3 1 
0.990668 35.16 1 

0.990668 35.16 1 
0.990561 35.02 1 

0.990561 35.02 1 
0.990452 34.88 1 

0.990452 34.88 1 
0.990342 34.74 1 

0.990342 34.74 1 
0.990231 34.6 1 

0.990231 34.6 1 
0.990119 34.46 1 

0.990119 34.46 1 
0.990006 34.32 1 

0.99 34.3131 1 
0.989891 34.18 1 

0.990006 34.32 1 
0.99 34.3131 1 

0.989891 34.18 1 
0.989775 34.04 1 

0.989775 34.04 1 
0.989658 33.9 1 

0.989658 33.9 1 
0.989539 33.76 1 

0.989539 33.76 1 
0.989419 33.62 1 

0.989419 33.62 1 
0.989298 33.48 1 

0.989298 33.48 1 
0.989175 33.34 1 

0.989175 33.34 1 
0.989051 33.2 1 

0.989 33.1427 1 
0.988926 33.06 1 

0.989051 33.2 1 
0.989 33.1427 1 

0.988926 33.06 1 
0.988799 32.92 1 

0.988799 32.92 1 
0.988671 32.78 1 

0.988671 32.78 1 
0.988541 32.64 1 

0.988541 32.64 1 
0.98841 32.5 1 

0.98841 32.5 1 
0.988278 32.36 1 

0.988278 32.36 1 
0.988144 32.22 1 

0.988144 32.22 1 
0.988008 32.08 1 

0.988 32.0714 1 
0.987871 31.94 1 

0.988008 32.08 1 
0.988 32.0714 1 

0.987871 31.94 1 
0.987733 31.8 1 

0.987733 31.8 1 
0.987593 31.66 1 

0.987593 31.66 1 
0.987451 31.52 1 

0.987451 31.52 1 
0.987308 31.38 1 

0.987308 31.38 1 
0.987164 31.24 1 

0.987164 31.24 1 
0.987018 31.1 1 

0.987 31.0833 1 
0.98687 30.96 1 

0.987018 31.1 1 
0.987 31.0833 1 

0.98687 30.96 1 
0.98672 30.82 1 

0.98672 30.82 1 
0.986569 30.68 1 

0.986569 30.68 1 
0.986416 30.54 1 

0.986416 30.54 1 
0.986262 30.4 1 

0.986262 30.4 1 
0.986106 30.26 1 

0.986 30.1661 1 
0.985948 30.12 1 

0.986106 30.26 1 
0.986 30.1661 1 

0.985948 30.12 1 
0.985788 29.98 1 

0.985788 29.98 1 
0.985627 29.84 1 

0.985627 29.84 1 
0.985464 29.7 1 

0.985464 29.7 1 
0.985299 29.56 1 

0.985299 29.56 1 
0.985132 29.42 1 

0.985 29.3101 1 
0.984964 29.28 1 

0.985132 29.42 1 
0.985 29.3101 1 

0.984964 29.28 1 
0.984793 29.14 1 

0.984793 29.14 1 
0.984621 29 1 

0.984621 29 1 
0.984447 28.86 1 

0.984447 28.86 1 
0.984271 28.72 1 

0.984271 28.72 1 
0.984093 28.58 1 

0.984 28.5075 1 
0.983913 28.44 1 

0.984093 28.58 1 
0.984 28.5075 1 

0.983913 28.44 1 
0.983731 28.3 1 

0.983731 28.3 1 
0.983547 28.16 1 

0.983547 28.16 1 
0.983362 28.02 1 

0.983362 28.02 1 
0.983174 27.88 1 

0.983 27.7517 1 
0.982984 27.74 1 

0.983174 27.88 1 
0.983 27.7517 1 

0.982984 27.74 1 
0.982792 27.6 1 

0.982792 27.6 1 
0.982598 27.46 1 

0.982598 27.46 1 
0.982402 27.32 1 

0.982402 27.32 1 
0.982204 27.18 1 

0.982204 27.18 1 
0.982004 27.04 1 

0.982 27.0376 1 
0.981801 26.9 1 

0.982004 27.04 1 
0.982 27.0376 1 

0.981801 26.9 1 
0.981596 26.76 1 

0.981596 26.76 1 
0.981389 26.62 1 

0.981389 26.62 1 
0.98118 26.48 1 

0.981 26.3605 1 
0.980969 26.34 1 

0.98118 26.48 1 
0.981 26.3605 1 

0.980969 26.34 1 
0.980755 26.2 1 

0.980755 26.2 1 
0.980539 26.06 1 

0.980539 26.06 1 
0.980321 25.92 1 

0.980321 25.92 1 
0.980101 25.78 1 

0.98 25.7167 1 
0.979877 25.64 1 

0.980101 25.78 1 
0.98 25.7167 1 

0.979877 25.64 1 
0.979652 25.5 1 

0.979652 25.5 1 
0.979424 25.36 1 

0.979424 25.36 1 
0.979194 25.22 1 

0.979 25.1031 1 
0.978962 25.08 1 

0.979194 25.22 1 
0.979 25.1031 1 

0.978962 25.08 1 
0.978726 24.94 1 

0.978726 24.94 1 
0.978489 24.8 1 

0.978489 24.8 1 
0.978248 24.66 1 

0.978248 24.66 1 
0.978006 24.52 1 

0.978 24.5167 1 
0.97776 24.38 1 

0.978006 24.52 1 
0.978 24.5167 1 

0.97776 24.38 1 
0.977512 24.24 1 

0.977512 24.24 1 
0.977262 24.1 1 

0.977262 24.1 1 
0.977009 23.96 1 

0.977 23.9552 1 
0.976753 23.82 1 

0.977009 23.96 1 
0.977 23.9552 1 

0.976753 23.82 1 
0.976494 23.68 1 

0.976494 23.68 1 
0.976233 23.54 1 

0.976 23.4166 1 
0.975969 23.4 1 

0.976233 23.54 1 
0.976 23.4166 1 

0.975969 23.4 1 
0.975702 23.26 1 

0.975702 23.26 1 
0.975432 23.12 1 

0.975432 23.12 1 
0.975159 22.98 1 

0.975 22.8988 1 
0.974884 22.84 1 

0.975159 22.98 1 
0.975 22.8988 1 

0.974884 22.84 1 
0.974606 22.7 1 

0.974606 22.7 1 
0.974324 22.56 1 

0.974324 22.56 1 
0.97404 22.42 1 

0.974 22.4004 1 
0.973753 22.28 1 

0.97404 22.42 1 
0.974 22.4004 1 

0.973753 22.28 1 
0.973463 22.14 1 

0.973463 22.14 1 
0.973169 22 1 

0.973 21.9198 1 
0.972873 21.86 1 

0.973169 22 1 
0.973 21.9198 1 

0.972873 21.86 1 
0.972574 21.72 1 

0.972574 21.72 1 
0.972271 21.58 1 

0.972 21.4558 1 
0.971965 21.44 1 

0.972271 21.58 1 
0.972 21.4558 1 

0.971965 21.44 1 
0.971657 21.3 1 

0.971657 21.3 1 
0.971344 21.16 1 

0.971344 21.16 1 
0.971029 21.02 1 

0.971 21.0072 1 
0.970711 20.88 1 

0.971029 21.02 1 
0.971 21.0072 1 

0.970711 20.88 1 
0.970389 20.74 1 

0.970389 20.74 1 
0.970063 20.6 1 

0.97 20.5729 1 
0.969735 20.46 1 

0.970063 20.6 1 
0.97 20.5729 1 

0.969735 20.46 1 
0.969403 20.32 1 

0.969403 20.32 1 
0.969067 20.18 1 

0.969 20.1521 1 
0.968728 20.04 1 

0.969067 20.18 1 
0.969 20.1521 1 

0.968728 20.04 1 
0.968386 19.9 1 

0.968386 19.9 1 
0.96804 19.76 1 

0.968 19.7439 1 
0.96769 19.62 1 

0.96804 19.76 1 
0.968 19.7439 1 

0.96769 19.62 1 
0.967337 19.48 1 

0.967 19.3476 1 
0.966981 19.34 1 

0.967337 19.48 1 
0.967 19.3476 1 

0.966981 19.34 1 
0.96662 19.2 1 

0.96662 19.2 1 
0.966256 19.06 1 

0.966 18.9623 1 
0.965889 18.92 1 

0.966256 19.06 1 
0.966 18.9623 1 

0.965889 18.92 1 
0.965517 18.78 1 

0.965517 18.78 1 
0.965142 18.64 1 

0.965 18.5876 1 
0.964763 18.5 1 

0.965142 18.64 1 
0.965 18.5876 1 

0.964763 18.5 1 
0.964379 18.36 1 

0.964 18.2227 1 
0.963993 18.22 1 

0.964379 18.36 1 
0.964 18.2227 1 

0.963993 18.22 1 
0.963602 18.08 1 

0.963602 18.08 1 
0.963207 17.94 1 

0.963 17.8672 1 
0.962808 17.8 1 

0.963207 17.94 1 
0.963 17.8672 1 

0.962808 17.8 1 
0.962405 17.66 1 

0.962 17.5205 1 
0.961999 17.52 1 

0.962405 17.66 1 
0.962 17.5205 1 

0.961999 17.52 1 
0.961588 17.38 1 

0.961588 17.38 1 
0.961173 17.24 1 

0.961 17.1823 1 
0.960753 17.1 1 

0.961173 17.24 1 
0.961 17.1823 1 

0.960753 17.1 1 
0.96033 16.96 1 

0.96 16.852 1 
0.959902 16.82 1 

0.96033 16.96 1 
0.96 16.852 1 

0.959902 16.82 1 
0.95947 16.68 1 

0.95947 16.68 1 
0.959034 16.54 1 

0.959 16.5293 1 
0.958593 16.4 1 

0.959034 16.54 1 
0.959 16.5293 1 

0.958593 16.4 1 
0.958148 16.26 1 

0.958 16.2139 1 
0.957698 16.12 1 

0.958148 16.26 1 
0.958 16.2139 1 

0.957698 16.12 1 
0.957244 15.98 1 

0.957 15.9053 1 
0.956786 15.84 1 

0.957244 15.98 1 
0.957 15.9053 1 

0.956786 15.84 1 
0.956323 15.7 1 

0.956 15.6033 1 
0.955855 15.56 1 

0.956323 15.7 1 
0.956 15.6033 1 

0.955855 15.56 1 
0.955383 15.42 1 

0.955 15.3076 1 
0.954906 15.28 1 

0.955383 15.42 1 
0.955 15.3076 1 

0.954906 15.28 1 
0.954424 15.14 1 

0.954 15.0179 1 
0.953938 15 1 

0.954424 15.14 1 
0.954 15.0179 1 

0.953938 15 1 
0.953446 14.86 1 

0.953 14.7339 1 
0.95295 14.72 1 

0.953446 14.86 1 
0.953 14.7339 1 

0.95295 14.72 1 
0.95245 14.58 1 

0.952 14.4555 1 
0.951944 14.44 1 

0.95245 14.58 1 
0.952 14.4555 1 

0.951944 14.44 1 
0.951433 14.3 1 

0.951 14.1824 1 
0.950917 14.16 1 

0.951433 14.3 1 
0.951 14.1824 1 

0.950917 14.16 1 
0.950397 14.02 1 

0.95 13.9143 1 
0.949871 13.88 1 

0.950397 14.02 1 
0.95 13.9143 1 

0.949871 13.88 1 
0.94934 13.74 1 

0.949 13.6511 1 
0.948804 13.6 1 

0.94934 13.74 1 
0.949 13.6511 1 

0.948804 13.6 1 
0.948263 13.46 1 

0.948 13.3926 1 
0.947716 13.32 1 

0.948263 13.46 1 
0.948 13.3926 1 

0.947716 13.32 1 
0.947165 13.18 1 

0.947 13.1385 1 
0.946607 13.04 1 

0.947165 13.18 1 
0.947 13.1385 1 

0.946607 13.04 1 
0.946045 12.9 1 

0.946 12.8889 1 
0.945477 12.76 1 

0.946045 12.9 1 
0.946 12.8889 1 

0.945 12.6434 1 
0.944904 12.62 1 

0.945477 12.76 1 
0.945 12.6434 1 

0.944904 12.62 1 
0.944325 12.48 1 

0.944 12.4019 1 
0.943741 12.34 1 

0.944325 12.48 1 
0.944 12.4019 1 

0.943741 12.34 1 
0.943151 12.2 1 

0.943 12.1643 1 
0.942556 12.06 1 

0.943151 12.2 1 
0.943 12.1643 1 

0.942 11.9305 1 
0.941955 11.92 1 

0.942556 12.06 1 
0.942 11.9305 1 

0.941955 11.92 1 
0.941348 11.78 1 

0.941 11.7004 1 
0.940735 11.64 1 

0.941348 11.78 1 
0.941 11.7004 1 

0.940735 11.64 1 
0.940117 11.5 1 

0.94 11.4737 1 
0.939493 11.36 1 

0.940117 11.5 1 
0.94 11.4737 1 

0.939 11.2504 1 
0.938863 11.22 1 

0.939493 11.36 1 
0.939 11.2504 1 

0.938863 11.22 1 
0.938227 11.08 1 

0.938 11.0304 1 
0.937585 10.94 1 

0.938227 11.08 1 
0.938 11.0304 1 

0.937 10.8136 1 
0.936937 10.8 1 

0.937585 10.94 1 
0.937 10.8136 1 

0.936937 10.8 1 
0.936283 10.66 1 

0.936 10.5998 1 
0.935623 10.52 1 

0.936283 10.66 1 
0.936 10.5998 1 

0.935 10.3891 1 
0.934956 10.38 1 

0.935623 10.52 1 
0.935 10.3891 1 

0.934956 10.38 1 
0.934284 10.24 1 

0.934 10.1812 1 
0.933605 10.1 1 

0.934284 10.24 1 
0.934 10.1812 1 

0.933 9.97619 1 
0.93292 9.96 1 

0.933605 10.1 1 
0.933 9.97619 1 

0.93292 9.96 1 
0.932229 9.82 1 

0.932 9.77384 1 
0.931531 9.68 1 

0.932229 9.82 1 
0.932 9.77384 1 

0.931 9.57416 1 
0.930827 9.54 1 

0.931531 9.68 1 
0.931 9.57416 1 

0.930827 9.54 1 
0.930117 9.4 1 

0.93 9.37705 1 
0.9294 9.26 1 

0.930117 9.4 1 
0.93 9.37705 1 

0.929 9.1824 1 
0.928676 9.12 1 

0.9294 9.26 1 
0.929 9.1824 1 

0.928 8.99026 1 
0.927946 8.98 1 

0.928676 9.12 1 
0.928 8.99026 1 

0.927946 8.98 1 
0.927209 8.84 1 

0.927 8.80039 1 
0.926466 8.7 1 

0.927209 8.84 1 
0.927 8.80039 1 

0.926 8.61285 1 
0.925716 8.56 1 

0.926466 8.7 1 
0.926 8.61285 1 

0.925 8.42761 1 
0.924959 8.42 1 

0.925716 8.56 1 
0.925 8.42761 1 

0.924959 8.42 1 
0.924195 8.28 1 

0.924 8.24443 1 
0.923424 8.14 1 

0.924195 8.28 1 
0.924 8.24443 1 

0.923 8.06341 1 
0.922646 8 1 

0.923424 8.14 1 
0.923 8.06341 1 

0.922 7.88451 1 
0.921862 7.86 1 

0.922646 8 1 
0.922 7.88451 1 

0.921862 7.86 1 
0.92107 7.72 1 

0.921 7.70761 1 
0.920272 7.58 1 

0.92107 7.72 1 
0.921 7.70761 1 

0.92 7.53258 1 
0.919466 7.44 1 

0.920272 7.58 1 
0.92 7.53258 1 

0.919 7.35953 1 
0.918653 7.3 1 

0.919466 7.44 1 
0.919 7.35953 1 

0.918 7.18838 1 
0.917833 7.16 1 

0.918653 7.3 1 
0.918 7.18838 1 

0.917833 7.16 1 
0.917005 7.02 1 

0.917 7.0191 1 
0.916171 6.88 1 

0.917005 7.02 1 
0.917 7.0191 1 

0.916 6.85145 1 
0.915329 6.74 1 

0.916171 6.88 1 
0.916 6.85145 1 

0.915 6.68555 1 
0.914479 6.6 1 

0.915329 6.74 1 
0.915 6.68555 1 

0.914 6.5214 1 
0.913622 6.46 1 

0.914479 6.6 1 
0.914 6.5214 1 

0.913 6.35893 1 
0.912758 6.32 1 

0.913622 6.46 1 
0.913 6.35893 1 

0.912 6.19811 1 
0.911886 6.18 1 

0.912758 6.32 1 
0.912 6.19811 1 

0.911886 6.18 1 
0.911007 6.04 1 

0.911 6.03889 1 
0.91012 5.9 1 

0.911007 6.04 1 
0.911 6.03889 1 

0.91 5.88107 1 
0.909225 5.76 1 

0.91012 5.9 1 
0.91 5.88107 1 

